Descrição;Placa do Veículo;Última Quilometragem;Quantidade de Baias;Tamanho da baia;Perfil do veículo;Tipo do veículo;Transportadora;Baias Personalizadas
0764;FCB9534;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FCD1684;0;26;42;Freteiro;;Ambev;Não
0764;FCD4419;5555;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FCD8275;5555555;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FCE5221;0;42;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FCF3751;5555;28;28;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FCF8373;0;8;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FCG4384;5555555;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FCG7074;0;26;42;Freteiro;;Ambev;Não
0764;FCH3474;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FCH4A76;12;28;28;Frota Fixa;;Ambev;Não
0764;FCH9881;999999;28;28;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FCI2550;0;28;42;Frota Fixa;;Ambev;Não
0764;FCI4989;0;28;42;Freteiro;;Ambev;Não
0764;FCJ4889;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FCJ4989;0;28;28;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FCK2040;5555;28;28;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
FCK9498;FCK9498;1;28;42;Frota Fixa;;Fabio Alves da Silveira;Não
0764;FCL0394;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FCL0395;555555;28;28;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
CARRETA;FCL6099;0;28;42;Frota Fixa;;Ambev;Não
0764;FCM0976;0;28;28;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FCO0602;500000;28;28;Frota Fixa;;Ambev;Não
0764;FCP3378;0;22;42;Freteiro;;Ambev;Não
0764;FCP7583;0;14;42;Frota Fixa;;Ambev;Não
0764;FCR3427;0;28;42;Frota Fixa;;Ambev;Não
CARRETA;FCR8044;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FCT8239;0;28;42;Frota Fixa;;Ambev;Não
0764;FCU1D72;0;6;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FCU2677;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FCU6452;4545454;28;28;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FDB1525;0;26;42;Freteiro;;Ambev;Não
8.160 DRC 4;FDB6E39;6;6;42;Freteiro;;PDV POSITIVA LOGISTICA E TRANSPORTE EIRE;Não
0764;FDC4419;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FDC8275;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FDD2J23;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FDD3935;500000;28;28;Frota Fixa;;Ambev;Não
0764;FDE2289;0;28;42;Frota Fixa;;Ambev;Não
0764;FDE2C89;0;28;42;Frota Fixa;;Ambev;Não
0764;FDE2H74;0;28;28;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FDE5H95;0;6;42;Frota Fixa;;Ambev;Não
0764;FDG6814;55555555;28;28;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FDK7J57;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FDP3176;0;26;42;Freteiro;;Ambev;Não
0764;FDP3G55;0;28;42;Frota Fixa;;Ambev;Não
0764;FDP5C54;0;42;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
CARRETA;FDP9663;0;26;42;Freteiro;;Ambev;Não
0764;FDR1044;0;28;42;Freteiro;;Ambev;Não
0764;FDT1044;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FDX3237;0;28;42;Frota Fixa;;Ambev;Não
Carreta;FDZ1551;5555;26;42;Freteiro;;Ambev;Não
caminhao;fdz2226;55555;28;42;Frota Fixa;;Fabio Alves da Silveira;Não
0764;FED0B57;0;28;42;Frota Fixa;;Ambev;Não
0764;FED5854;5555;28;28;Frota Fixa;;Ambev;Não
0764;FEE1I63;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FEE1L63;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FEE7386;0;26;42;Freteiro;;Ambev;Não
0764;FEE7I63;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FEF3H03;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FEF6G64;0;42;42;Frota Fixa;;TRANSPORTADORA TRANSLECCHI LT;Não
0764;FEI0F27;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
CARRETA;FEI1533;0;26;42;Freteiro;;Ambev;Não
0764;FEI4982;0;28;42;Freteiro;;Ambev;Não
0764;FEI5D34;0;28;42;Frota Fixa;;Carsten Serviços e Transportes Eireli;Não
0764;FEI9D83;0;28;42;Frota Fixa;;TRANSPORTADORA TRANSLECCHI LT;Não
0764;FEJ4989;0;28;42;Freteiro;;Ambev;Não
FEK0281;FEK0281;2;28;42;Frota Fixa;;Fabio Alves da Silveira;Não
0764;FEL0418;0;8;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FET3294;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FET8E95;0;4;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FEW9321;0;26;42;Freteiro;;Ambev;Não
X764;FEY4451;0;12;42;Freteiro;;Ambev;Não
CARRETA;FFA5898;99;26;42;Freteiro;;Ambev;Não
carreta;ffb1392;5555;28;42;Frota Fixa;;Fabio Alves da Silveira;Não
0764;FFC6H63;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
CARRETA;FFI3963;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FFI5E91;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FFJ5I01;0;28;42;Frota Fixa;;Ambev;Não
0764;FFL2G96;0;28;42;Frota Fixa;;UDC SUZANO NEPOMUCENO;Não
0764;FFL4973;0;42;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FFL5F97;0;28;42;Frota Fixa;;Ambev;Não
0764;FFM3H50;0;28;42;Frota Fixa;;Ambev;Não
0764;FFN4982;45000;26;28;Freteiro;;Ambev;Não
0764;FFN4984;0;28;42;Freteiro;;Ambev;Não
CAVALO;FFN4985;77777;26;42;Freteiro;;Ambev;Não
0764;FFN4988;555;28;42;Freteiro;;Ambev;Não
CARRETA;FFN5524;0;28;42;Frota Fixa;;Ambev;Não
0764;FFN5525;50000;26;28;Freteiro;;Ambev;Não
0764;FFN5527;5555;28;42;Frota Fixa;;Ambev;Não
0764;FFN7801;0;26;42;Freteiro;;Ambev;Não
CARRETA;FFN7802;0;26;42;Freteiro;;Ambev;Não
CARRETA;FFN7804;0;26;42;Freteiro;;Ambev;Não
0764;FFN7805;0;26;42;Freteiro;;Ambev;Não
0764;FFN7817;555;26;42;Freteiro;;Ambev;Não
0764;FFN7818;5555;26;42;Freteiro;;Ambev;Não
CARRETA;FFN7819;0;26;42;Freteiro;;Ambev;Não
0764;FFN7820;5555;26;42;Freteiro;;Ambev;Não
CARRETA;FFN7821;0;26;42;Freteiro;;Ambev;Não
0764;FFN7830;0;26;42;Freteiro;;Ambev;Não
0764;FFN7844;0;26;42;Freteiro;;Ambev;Não
CARRETA;FFN7876;0;22;42;Freteiro;;Ambev;Não
CARRETA;FFN7877;0;26;42;Freteiro;;Ambev;Não
Carreta puxada;fFPE5345;500000;28;28;Freteiro;;Fabio Alves da Silveira;Não
spot ac;FFS1626;0;28;42;Frota Fixa;;Ambev;Não
0764;FFS5292;5555;28;42;Frota Fixa;;Ambev;Não
0764;FFS5295;0;26;42;Freteiro;;Ambev;Não
0764;FFS5B82;655;8;42;Frota Fixa;;PDV POSITIVA LOGISTICA E TRANSPORTE EIRE;Não
0764;FFS5X82;0;8;42;Frota Fixa;;PDV POSITIVA LOGISTICA E TRANSPORTE EIRE;Não
0764;FFS6H11;55555;2;42;Freteiro;;FSR & Souza Transportes - ME;Não
0764;FFW9904;0;26;42;Freteiro;;Ambev;Não
0764;FFY1875;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FFY3067;0;28;42;Freteiro;;Ambev;Não
0764;FFY3417;0;28;42;Frota Fixa;;Ambev;Não
0764;FFY5067;55555;28;28;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FGB2090;0;28;42;Frota Fixa;;Ambev;Não
0764;FGL4G07;0;6;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
EMPURRADA;FGS9491;555;28;28;Frota Fixa;;Fabio Alves da Silveira;Não
0764;FGW3D08;0;28;42;Frota Fixa;;UDC SUZANO NEPOMUCENO;Não
0764;FGX1787;0;28;42;Frota Fixa;;Ambev;Não
0764;FGX4C35;0;42;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FGY6304;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FGZ8D94;0;28;42;Frota Fixa;;TRANSPORTADORA TRANSLECCHI LT;Não
;FHE1810;0;18;42;Frota Fixa;;Fabio Alves da Silveira;Não
0764;FHH1584;0;28;28;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FHJ0C32;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FHJ3928;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
empurrada;fhl3928;5555;28;28;Frota Fixa;;Fabio Alves da Silveira;Não
0764;FHN0637;55555;28;35;Frota Fixa;;Ambev;Não
0764;FHN0673;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
EMPURRADA;FHN8011;50000;28;28;Frota Fixa;;Fabio Alves da Silveira;Não
Furgão;FHP2C10;0;2;42;Freteiro;;Ambev;Não
0764;FHQ7985;5555;28;28;Frota Fixa;;Ambev;Não
0764;FHQ8B43;0;10;42;Frota Fixa;;Ambev;Não
CARRETA;FHS6308;0;26;42;Freteiro;;Ambev;Não
0764;FHV8628;0;26;42;Freteiro;;Ambev;Não
FURGÃO;FIF8402;0;2;42;Freteiro;;FSR & Souza Transportes - ME;Não
0764;FIH2J51;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FII3363;50000;28;28;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FII3364;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FIJ8J06;0;42;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
CAVALO;FIJ9868;0;26;42;Freteiro;;Ambev;Não
0764;FIL1154;0;6;42;Frota Fixa;;Ambev;Não
0764;FIL7F06;0;28;42;Frota Fixa;;Ambev;Não
0764;FIM5J08;0;28;42;Frota Fixa;;Ambev;Não
0764;FIM7565;0;26;42;Freteiro;;Ambev;Não
0764;FIN2662;0;26;42;Freteiro;;Ambev;Não
0764;FIN8431;0;26;42;Freteiro;;Ambev;Não
0764;FIO6008;0;28;42;Frota Fixa;;Ambev;Não
0764;FIO7883;0;28;42;Freteiro;;Ambev;Não
0764;FIX0001;0;28;42;Frota Fixa;;Ambev;Não
EMPURRADA;FIX7473;55;28;28;Frota Fixa;;Fabio Alves da Silveira;Não
0764;FIX7977;0;26;42;Freteiro;;Ambev;Não
EMPURRADA;FJB9265;5555;28;28;Frota Fixa;;Fabio Alves da Silveira;Não
0764;FJC4047;140227;8;42;Frota Fixa;;Ambev;Não
0764;FJG0114;0;10;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FJG3E47;0;28;42;Frota Fixa;;Carsten Serviços e Transportes Eireli;Não
0764;FJG4461;0;26;42;Freteiro;;Ambev;Não
0764;FJH9B03;0;28;42;Frota Fixa;;Ambev;Não
0764;FJI8639;0;28;42;Frota Fixa;;Syder Transportes Ltda;Não
0764;FJI9868;0;26;42;Freteiro;;Ambev;Não
0764;FJN0C97;0;42;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FJN3A91;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FJQ5999;0;6;42;Frota Fixa;;Ambev;Não
0764;FJQ6A64;0;28;42;Frota Fixa;;Ambev;Não
0764;FJQ6A74;0;28;42;Frota Fixa;;Ambev;Não
0764;FJQ7A64;0;28;42;Frota Fixa;;Ambev;Não
0764;FJQ7J94;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FJR1469;0;28;28;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
CAVALO;FJR9722;0;26;42;Freteiro;;Ambev;Não
0764;FJT9E82;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FJU4586;0;28;42;Frota Fixa;;UDC SUZANO NEPOMUCENO;Não
0764;FJV4586;0;28;42;Frota Fixa;;UDC SUZANO NEPOMUCENO;Não
0764;FJX5939;0;26;42;Freteiro;;Ambev;Não
0764;FJX6673;0;26;42;Freteiro;;Ambev;Não
0764;FJX7152;0;26;42;Freteiro;;Ambev;Não
0764;FJX7153;0;26;42;Freteiro;;Ambev;Não
0764;FJX7G72;0;28;42;Frota Fixa;;Ambev;Não
0764;FJY4265;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FJZ2E31;0;42;42;Frota Fixa;;TRANSPORTADORA TRANSLECCHI LT;Não
0764;FKC2040;0;28;42;Frota Fixa;;Ambev;Não
Carreta;fkc6990;5555;28;28;Frota Fixa;;Fabio Alves da Silveira;Não
0764;FKC7674;5555;26;42;Freteiro;;Ambev;Não
CARRETA;FKC7732;0;26;42;Freteiro;;Ambev;Não
0764;FKC7758;55555;28;28;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FKC7762;454545;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FKC7775;500000;28;28;Frota Fixa;;Ambev;Não
0764;FKC7781;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FKC7783;55555555;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FKC7785;5555;28;28;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FKD4487;0;28;42;Frota Fixa;;Ambev;Não
0764;FKE1E98;0;28;42;Frota Fixa;;Ambev;Não
0764;FKE1E99;0;28;42;Frota Fixa;;Ambev;Não
CAVALO;FKG4708;0;26;42;Freteiro;;Ambev;Não
0764;FKH0338;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FKH4F71;0;42;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FKK9414;0;26;42;Freteiro;;Ambev;Não
0764;FKM4542;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FKM4552;0;28;28;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
CARRETA;FKM4553;0;26;42;Freteiro;;Ambev;Não
0764;FKN4552;0;28;42;Frota Fixa;;Ambev;Não
0764;FKP7H58;0;28;42;Frota Fixa;;UDC SUZANO NEPOMUCENO;Não
carreta;FKQ8993;5555;28;28;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FKR7153;0;28;28;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FKS5F17;0;28;42;Frota Fixa;;Ambev;Não
0764;FKT7C45;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FKV6233;500000;28;28;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
CARRETA;FKX5454;0;26;42;Freteiro;;Ambev;Não
CARRETA PETY PIRAÍ;FLA0983;50000000;28;28;Freteiro;;Fabio Alves da Silveira;Não
0764;FLJ8J06;0;26;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FLN7E42;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FLP4915;0;26;42;Freteiro;;Ambev;Não
carreta;FLQ2052;0;28;42;Freteiro;;Ambev;Não
0764;FLQ7803;50000;28;42;Frota Fixa;;Ambev;Não
0764;FLT6A31;0;8;42;Frota Fixa;;Ambev;Não
0764;FLT9500;0;26;42;Freteiro;;Ambev;Não
0764;FMC9D67;0;28;42;Frota Fixa;;Carsten Serviços e Transportes Eireli;Não
0764;FMI0557;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FMI0G83;0;28;42;Frota Fixa;;Ambev;Não
0764;FMK4552;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FML9C38;555555;28;28;Frota Fixa;;UDC SUZANO NEPOMUCENO;Não
0764;FMM3899;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
CARRETA;FMN4349;0;28;42;Frota Fixa;;Ambev;Não
0764;FMP7334;0;28;42;Frota Fixa;;Ambev;Não
empurrada;fmv5778;55555;28;28;Frota Fixa;;Fabio Alves da Silveira;Não
0764;FMY8896;0;28;42;Frota Fixa;;Ambev;Não
0764;FMY9899;99999;28;42;Frota Fixa;;Ambev;Não
0764;FMZ9C38;0;28;42;Frota Fixa;;UDC SUZANO NEPOMUCENO;Não
0764;FND1574;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FNH0637;5555;28;28;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FNH3I41;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FNH8011;500000;28;28;Frota Fixa;;Ambev;Não
0764;FNI0557;0;28;28;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FNK4D95;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
CARRETA;FNM4349;0;28;42;Frota Fixa;;Ambev;Não
carreta;fnn7820;555;28;42;Freteiro;;Fabio Alves da Silveira;Não
empurrada;FNO3335;500000;42;42;Freteiro;;Fabio Alves da Silveira;Não
0764;FNO7J41;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FNP8J48;0;28;42;Frota Fixa;;UDC SUZANO NEPOMUCENO;Não
0764;FNT4577;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FNU0267;500000;28;28;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FNU0268;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FNV0267;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FNV7919;0;28;28;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
BITREM;FNW3401;0;42;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FNX5528;0;28;28;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FNX9702;0;26;42;Freteiro;;Ambev;Não
CARRETA;FOB1809;0;28;42;Freteiro;;Ambev;Não
0764;FOB8532;0;28;42;Frota Fixa;;Ambev;Não
0764;FOD2210;132136544;28;28;Frota Fixa;;Ambev;Não
empurrada;foh7985;555555;28;28;Frota Fixa;;Fabio Alves da Silveira;Não
0764;FOI1158;0;26;42;Freteiro;;Ambev;Não
0764;FOI9159;0;28;42;Frota Fixa;;Ambev;Não
0764;FOJ7829;0;6;42;Frota Fixa;;PDV POSITIVA LOGISTICA E TRANSPORTE EIRE;Não
0764;FOL1788;555;28;42;Frota Fixa;;Ambev;Não
0764;FOL2J64;888;28;42;Frota Fixa;;Ambev;Não
empurrada;fol5499;555555;28;28;Frota Fixa;;Fabio Alves da Silveira;Não
0764;FON7J41;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FOO9B34;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
CARRETA;FOP3176;0;28;28;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FOP4990;136532;28;28;Frota Fixa;;Ambev;Não
0764;FOS2599;0;10;42;Frota Fixa;;Ambev;Não
0764;FOT5509;0;26;42;Freteiro;;Ambev;Não
0764;FOU7801;0;42;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FOV6929;0;28;42;Frota Fixa;;Ambev;Não
0764;FOW7355;0;28;42;Frota Fixa;;Ambev;Não
0764;FOX1234;0;28;42;Frota Fixa;;Ambev;Não
0764;FOY2137;0;28;42;Frota Fixa;;TRANSPORTADORA TRANSLECCHI LT;Não
0764;FOY7801;0;42;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FOZ0257;5555;28;42;Frota Fixa;;Ambev;Não
0764;FOZ3I66;0;28;42;Frota Fixa;;Ambev;Não
0764;FPA5231;0;26;42;Freteiro;;Ambev;Não
0764;FPE0061;500000;28;28;Frota Fixa;;Ambev;Não
0764;FPE1681;0;28;42;Frota Fixa;;Ambev;Não
0764;FPE5345;0;28;42;Frota Fixa;;Ambev;Não
0764;FPE5354;0;28;42;Frota Fixa;;Ambev;Não
0764;FPE5845;0;28;42;Frota Fixa;;Ambev;Não
0764;FPG2890;133083;8;42;Frota Fixa;;Ambev;Não
carreta;FPG6D25;0;28;42;Frota Fixa;;Ambev;Não
0764;FPG6G25;500000;28;28;Frota Fixa;;TAIPASTUR TRANSPORTES TURISTICOS LTD;Não
0764;FPH7131;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FPH7I31;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
BI-TREM;FPI8983;0;42;42;Freteiro;;Ambev;Não
0764;FPJ1F41;0;2;42;Freteiro;;FSR & Souza Transportes - ME;Não
0764;FPJ2F88;5555;28;28;Frota Fixa;;UDC SUZANO NEPOMUCENO;Não
0764;FPK1G48;0;28;42;Frota Fixa;;Ambev;Não
0764;FPM7826;0;26;42;Freteiro;;Ambev;Não
0764;FPM8217;5555;26;28;Freteiro;;Ambev;Não
0764;FPN9006;999999;28;28;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
CARRETA;FPO3731;0;26;42;Freteiro;;Ambev;Não
0764;FPO7220;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FPR7566;1;28;42;Frota Fixa;;Ambev;Não
CARRETA;FPT9867;0;6;42;Frota Fixa;;Ambev;Não
0764;FPU7382;0;28;42;Frota Fixa;;Ambev;Não
0764;FPW8217;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FPX9F24;0;28;42;Frota Fixa;;Ambev;Não
0764;FPY3271;0;8;42;Frota Fixa;;Ambev;Não
0764;FPZ2287;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FPZ6E28;0;28;42;Frota Fixa;;Carsten Serviços e Transportes Eireli;Não
0764;FQA3007;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FQA3744;999;28;42;Frota Fixa;;Ambev;Não
empurrada;fqa3j45;55555;28;28;Frota Fixa;;Fabio Alves da Silveira;Não
EMPURRADA;FQB6D44;5555;28;28;Frota Fixa;;Fabio Alves da Silveira;Não
EMPURRADA;FQB6D49;5555;28;28;Frota Fixa;;Fabio Alves da Silveira;Não
0764;FQB7006;0;28;42;Frota Fixa;;Ambev;Não
0764;FQC1060;0;26;42;Freteiro;;Ambev;Não
0764;FQC4E01;0;42;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
carreta;FQC7785;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FQD4J03;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FQE1336;0;26;42;Freteiro;;Ambev;Não
0764;FQE6532;0;28;42;Freteiro;;Ambev;Não
ACCELO 815;FQG0J52;3194;6;42;Freteiro;;PDV POSITIVA LOGISTICA E TRANSPORTE EIRE;Não
0764;FQI0G15;0;10;42;Frota Fixa;;Ambev;Não
Carreta;FQJ3112;555555;28;28;Frota Fixa;;Fabio Alves da Silveira;Não
0764;FQJ4253;558;10;42;Freteiro;;Ambev;Não
0764;FQJ4C53;127613;10;42;Frota Fixa;;Ambev;Não
CAVALO;FQK5554;0;26;42;Freteiro;;Ambev;Não
0764;FQK9217;50000;28;28;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FQL2152;0;12;42;Freteiro;;Ambev;Não
0764;FQL7803;0;26;42;Freteiro;;Ambev;Não
0764;FQN1561;0;26;42;Freteiro;;Ambev;Não
0764;FQO7779;0;26;42;Freteiro;;Ambev;Não
0764;FQP3942;1;28;28;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FQP5889;5555;28;42;Frota Fixa;;Ambev;Não
0764;FQR1336;0;26;42;Freteiro;;Ambev;Não
Votorantim;FQS1808;0;26;42;Freteiro;;Ambev;Não
0764;FQS3021;0;26;42;Freteiro;;Ambev;Não
0764;FQT9675;0;26;42;Freteiro;;Ambev;Não
0764;FQU3254;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FQU7671;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FQV5222;999999;28;28;Frota Fixa;;Ambev;Não
scania;FQV7651;55555;26;42;Freteiro;;Ambev;Não
0764;FQV8222;0;42;42;Frota Fixa;;Ambev;Não
0764;FQV8682;50000000;28;28;Frota Fixa;;Ambev;Não
Carreta;FQV8803;0;26;42;Freteiro;;Ambev;Não
0764;FQX2212;13825;26;42;Freteiro;;Ambev;Não
CAMINHÃO;FQY3844;0;10;42;Frota Fixa;;Ambev;Não
0764;FQY7D34;0;42;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FQY7F98;0;28;42;Frota Fixa;;TRANSCRACCO TRANSP.LOGISTICA E COM.LTDA;Não
CARRETA;FQY8988;0;26;42;Freteiro;;Ambev;Não
0764;FQZ1E73;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FQZ2994;0;28;42;Freteiro;;Ambev;Não
CAVALO;FQZ8399;0;26;42;Freteiro;;Ambev;Não
0764;FQZ9570;0;10;42;Freteiro;;Ambev;Não
0764;FRA9510;555;26;42;Freteiro;;Ambev;Não
0764;FRB0858;0;26;42;Freteiro;;Ambev;Não
CARRETA;FRC7080;5000000;26;28;Freteiro;;Ambev;Não
carreta;frc7674;555;28;42;Freteiro;;Fabio Alves da Silveira;Não
CAVALO;FRC9909;0;26;42;Freteiro;;Ambev;Não
0764;FRD6194;0;26;42;Freteiro;;Ambev;Não
CARRETA;FRE3397;0;26;42;Freteiro;;Ambev;Não
0764;FRE4B65;0;4;42;Frota Fixa;;Ambev;Não
0764;FRE8839;0;28;42;Frota Fixa;;Ambev;Não
0764;FRF4493;0;26;42;Freteiro;;Ambev;Não
0764;FRG5991;0;10;42;Frota Fixa;;Ambev;Não
0764;FRI9893;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FRK1208;5555;28;42;Frota Fixa;;Ambev;Não
0764;FRN3562;0;26;42;Freteiro;;Ambev;Não
0764;FRO6844;0;26;42;Freteiro;;Ambev;Não
0764;FRP0053;520000;28;28;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
CARRETA;FRP2754;0;26;42;Freteiro;;Ambev;Não
0764;FRQ5881;0;28;42;Frota Fixa;;Ambev;Não
CARRETA;FRR7301;0;26;42;Freteiro;;Ambev;Não
0764;FRS1552;0;28;42;Freteiro;;Ambev;Não
CARRETA;FRS2148;0;28;42;Frota Fixa;;Ambev;Não
0764;FRS5A88;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
